Year,State,Parks and recreation,Insurance trust expenditure,Water supply,Judicial and legal,Correction,Unemployment compensation,Highways,Education,Financial administration,Other insurance trust,Electric power,Housing and community development,Interest on general debt,Libraries,Miscellaneous commercial activities,Solid waste management,Workers' compensation,Public welfare,Natural resources,Other governmental administration,General public buildings,Sewerage,Employee retirement,Health,Protective inspection and regulation,Parking facilities,Air transportation (airports),Utility expenditure,Gas supply,Sea and inland port facilities,Fire protection,Transit,Other and unallocable,Hospitals,Police protection,Employment security administration,Veterans' services,Liquor store expenditure
2019,Nevada,1552676,2942747,1195850,539376,811444,279597,1958542,7448267,341424,0,111713,307063,997175,144980,18036,34757,0,4667856,309424,299664,113233,412396,2663150,440780,205806,11283,452722,1648127,0,0,594500,340564,1080557,1119637,1403437,58974,599,0
2019,Pennsylvania,1100735,15190843,1684809,2133588,3775661,1749112,11422700,46150537,2022180,0,150203,2132902,4395720,248390,7094,901599,129589,35661110,801239,1683344,1397136,2890983,13312142,5936236,415710,207024,676259,5088358,523016,12915,848336,2730330,3576534,4892003,4433170,99877,6936,2040689
2019,Oregon,790466,6235856,997819,863068,1464186,480209,2310837,15753073,993848,0,744752,804213,1300130,250142,19133,167351,234855,12130675,712415,797810,255791,1113279,5520792,1816186,402804,29956,424279,2774262,296,126607,1186936,1031396,2268926,3032184,1509894,53529,7483,437730
2017,Vermont,61431,420618,85813,88449,141148,69924,613377,2759247,110619,0,169634,158871,131042,22158,37168,35502,0,1826182,107772,93758,24415,74352,350694,377238,35664,7659,40221,287845,0,0,69362,32398,153633,21907,193719,1905,3771,60748
2017,Rhode Island,83851,1580895,230738,159664,210109,153857,474524,3453672,192892,190004,7441,266505,542573,41234,6547,102632,1175,3114075,79555,225799,108314,177748,1235859,253898,29772,2614,75113,359408,0,2720,331269,121229,422272,61583,452341,38959,0,0
2017,New Mexico,330327,2391664,413641,320775,718272,178416,913354,6876786,338414,0,189940,135794,565216,43361,5458,216536,16107,6042406,348525,274706,126302,235056,2197141,518831,59257,9652,86889,856682,81257,0,338265,171844,902122,1343312,706090,10539,4191,0
2017,Maine,101798,1028113,123231,112461,247048,94725,987004,3548725,329564,0,14197,305060,268857,43104,10124,118590,0,3199796,146631,155503,90749,213585,933388,279752,48848,5282,52004,177818,50,5552,167491,40340,645359,188171,307047,67336,258,120358
2017,North Carolina,1102651,6219723,1484086,844108,1953641,212751,4878048,27117952,1353313,0,2348697,1592176,1895996,261873,15292,751809,0,15016435,602241,859092,505466,979018,6006972,3946436,316755,34115,531246,4882406,127552,68923,1046392,922071,1200405,10287154,3162344,114224,7046,708307
2017,Kansas,379536,2027032,665022,326213,542320,190120,1927850,9819797,347780,0,864388,268763,847457,134485,27827,163573,0,4341841,283029,338995,163235,433084,1836912,676495,95385,5186,101394,1600409,29357,0,352336,41642,1065152,3308634,864062,32561,11877,0
2017,Louisiana,763344,4972285,545082,685966,1069961,206599,2248073,12350810,766389,29282,510933,657288,1407891,191323,67841,363039,58196,11309018,1074775,498746,144286,654042,4678208,711992,117382,2900,377655,1359685,73683,302752,764186,229987,1755608,2916062,1639119,127964,6581,0
2017,Ohio,1551963,17491010,1878638,1827287,2074916,944853,6034370,35725995,2061625,0,1027388,2017788,2942376,577329,65904,484216,834559,28675249,421993,1380774,421513,2564341,15711598,3637636,294771,78273,376458,3896263,51744,33574,2031342,938493,3202567,5055744,3837087,127959,30902,903683
2017,New Jersey,767164,13579510,806532,1502150,2145617,2010615,4061121,38818020,1393348,526297,138952,1434129,3312318,390507,821,919261,208833,18382468,494498,530731,403252,1578283,10833765,2102046,465254,75352,44492,3955743,0,43939,1010452,3010259,11389809,2573220,3527353,193051,13905,0
2017,Nebraska,249144,1119280,369129,188036,514541,72686,1550146,7318806,313337,0,3672243,232580,321503,73077,11423,100105,624,2856742,328356,214135,60169,254685,1045970,353972,61451,8163,102268,4371090,285025,0,259926,44693,899057,1025294,498954,41894,1189,0
2017,Mississippi,237306,2745997,327362,275022,516966,87747,1734517,8252731,484140,0,412818,301506,550518,61323,7170,191842,0,6349848,306106,262352,87269,296103,2658250,429926,97737,1199,77435,855991,93328,53481,296086,22483,636890,3978326,771000,36864,22287,287479
2017,Idaho,192182,1154348,155624,212311,419201,107447,879086,3560860,305550,0,81322,157760,234983,63482,22213,166850,146403,2512660,324796,140605,96293,233365,900498,299566,62948,59,64961,263963,15,2244,227683,27002,327184,692796,454311,10987,0,127237
2017,Arizona,735955,4782671,1437282,1048030,1704164,260763,2560715,16603856,480423,0,3245797,517661,1517962,185233,10187,459351,0,14397424,488095,605743,233005,776933,4521908,847867,201923,9240,529059,5484117,39928,0,1209179,761110,1383480,789376,2454185,113428,10843,0
2017,Hawaii,361835,1488946,373960,325575,228515,166061,611391,3409534,267199,0,0,288782,348897,36628,373,266252,0,3067100,157341,150195,166273,399202,1322885,614064,59887,3924,528423,1300043,0,79955,256778,926083,1303457,617798,482768,6310,7,0
2017,Washington,1329128,7490721,1436344,1220185,1730875,996673,4392690,24596442,817007,0,5328416,1458966,2876216,452381,96646,769878,2105991,12388667,1188792,569092,125113,1950413,4388057,4060957,513855,21670,587339,9737236,6557,573334,1627628,2965919,2266590,6680645,2056132,203045,29674,0
2017,Colorado,1488383,6025772,1903343,862242,1325506,493922,3260734,17399590,1121817,10481,1018764,1067872,2024586,316484,103057,143453,395617,8475218,575816,953168,396324,1026437,5125752,858823,122753,48343,829616,4517154,155251,0,1021299,1439796,2174625,2785320,1890303,59950,2613,0
2017,Utah,535875,1706002,673282,378224,569377,171743,1832007,9954407,550567,0,1049113,363667,494438,110387,44510,193742,13958,3907919,277528,462051,352599,345888,1520301,746428,86609,107,432159,2204992,9524,0,330117,473073,1013598,2261865,769997,11632,4124,274970
2017,Alabama,546254,3713854,1036028,368410,734305,176349,2486023,14017829,613600,0,1715216,562480,992775,94396,17592,306807,0,7001467,260274,476595,107161,422124,3537505,901253,153180,14738,137606,3174213,350882,91218,515228,72087,1499444,6315082,1283440,94177,6108,329044
2017,Georgia,1392159,7524133,2216835,1383080,2118288,340304,4327694,28063419,1155992,33007,2348863,1153367,1494484,189857,55661,724361,0,12219563,565281,842617,402522,1226363,7150822,2326808,159155,8364,791413,6129525,715367,338836,1168448,848460,2019784,5196175,2739699,35082,8603,0
2017,Montana,109646,1079973,286415,199105,258364,115163,838291,2945766,231529,0,1366,89043,178224,29855,86881,84586,132989,2222087,332181,182499,57170,141938,831821,446203,39324,6213,78498,327102,0,1311,136519,39321,278987,149774,333103,46554,2400,83148
2017,West Virginia,213136,1630306,317449,267525,355002,183054,1230779,5389873,345439,0,18539,140177,295540,51339,1584,88691,124169,4713914,236165,256305,103381,304363,1323083,288254,81745,7239,41318,394637,214,916,123667,58435,717871,364668,394610,18916,11742,75689
2017,Missouri,736129,5510471,732348,565429,945969,295544,2375401,15283672,671268,0,1399631,711565,1547576,279261,24874,153152,99133,9414150,430586,575063,192306,1186720,5115794,2452890,105909,22000,325158,2768407,128092,2817,881909,508336,2221262,4150060,1789420,39752,878,0
2017,Illinois,3113758,21183723,2854667,1511309,2113677,1922282,9237765,37714622,2080825,32,1071368,2104980,6915590,812205,24297,624184,43956,22612482,634555,1960486,645393,1644456,19217453,2140237,258916,75292,1440537,8575489,76876,14141,2653956,4572578,7851899,3223944,5255868,50778,10045,0
2017,Michigan,1398060,9849840,1696844,1214850,2480828,822345,4266954,30736448,1195404,0,1449317,1065412,2856825,400766,97123,510355,15689,17087649,421481,734407,203737,2480579,9011806,4303821,453756,41508,591767,3855897,0,4674,982962,709736,3570352,5193770,2582037,176102,0,872771
2017,Maryland,975332,5872005,1507667,964733,1935543,533426,3371900,20822628,974298,62601,70443,1526931,1867526,188561,37339,655210,93785,13201818,645708,615745,355393,1386941,5182193,1810961,281636,60309,323579,3537660,5633,215654,1179440,1953917,3590034,591765,2651888,51021,2323,269931
2017,Tennessee,641932,5876613,1283164,842607,1118480,203911,2248898,14527304,891023,0,6684008,832895,1543056,145046,70918,439443,0,11003399,418617,541028,369895,818690,5672702,1774555,139252,12880,467573,9217315,1001470,1252,771021,248673,1636185,3737779,1957167,58354,5658,0
2017,Wisconsin,697570,6057555,665661,662671,1492977,462622,5598298,18495141,508111,0,1311020,336195,1418641,306428,13516,405923,5463,12699379,613695,1015415,317874,1052579,5589470,1595006,216260,60986,316597,2365045,1456,23819,720382,386908,1094908,2432634,1850700,89037,22054,0
2017,Delaware,84525,786621,101029,200943,327693,72679,840026,4020096,256907,0,293783,173508,288216,55848,4,89335,5234,2519112,88171,140285,96440,202900,708708,513881,68995,10219,7487,540908,0,57957,38585,146096,211975,83059,378957,17165,0,0
2017,Massachusetts,504362,8966668,1392339,1053969,1452153,1515911,3814668,23183200,1152528,0,1344535,2734226,3071116,311950,20283,399958,39345,22324498,248103,444781,1061170,1368806,7411412,1700709,303098,16790,621166,6268844,43204,105060,1297007,3488766,6476656,1579388,2234987,197482,5931,0
2017,Arkansas,275788,2030776,495874,226525,511683,139021,2038261,8309697,661233,0,459639,203223,500817,103403,41377,228115,15392,7437663,337645,233622,37936,316646,1876363,273155,95081,2912,111893,987830,2453,3222,306810,29864,381374,1278120,677646,87782,1951,0
2017,South Dakota,176989,602565,141002,95771,185258,30041,960677,2393944,181819,0,184664,104557,175685,30682,50309,52402,1090,1208733,209138,85290,56096,110366,571434,130494,35239,4504,62125,353579,9547,0,68676,18366,295919,145456,212291,10132,1357,14550
2017,Virginia,1118219,6108510,1317071,1025986,2647991,363469,4955425,26755829,1554245,0,418108,1187323,2217339,331683,10944,642263,5094,12038487,322487,699962,775999,1590477,5739947,2377260,299509,52829,683181,3384667,188830,596446,1372019,1460658,2215513,5280484,2494461,76239,25865,623049
2017,Connecticut,264089,5649865,381061,678105,622077,722677,2239940,13481273,585541,0,359351,788632,1932867,166040,4435,273543,26216,3817103,213187,695227,128053,641579,4900972,1076608,102647,49054,27451,1423979,17787,911,626552,665780,2865569,1437043,1179303,21090,28383,0
2017,Iowa,359029,2633894,610782,365514,442174,429594,2794560,10907199,410364,0,505674,255920,599520,141345,62679,271343,0,5660892,600645,222238,133011,581767,2204300,443338,108548,23393,83840,1292440,55589,12,273313,120395,1396548,3870502,811432,52854,1936,212932
2017,New York,3093253,35807096,3165954,4153096,6523051,2281256,12220045,85160649,3968365,0,5937539,6599820,13972475,1132292,43661,3008670,1470217,70299560,663148,1333746,1430901,3633033,32055623,7202123,740294,90233,2367338,30763549,7206,322773,3943729,21652850,22207831,17077075,10381172,202909,6505,0
2017,Alaska,128692,1405722,143333,240249,323921,128990,1412550,3278975,297653,0,531661,294620,305478,37943,260167,115968,3282,2576874,369235,302353,89635,119619,1273450,244089,38170,13074,376461,799060,73465,148143,241144,50601,669400,473310,365305,22119,0,7543
2017,North Dakota,404745,699807,420639,108101,222362,144300,1746929,2976883,153294,0,22480,83804,240236,20127,241716,73673,146856,1532559,406537,98951,59318,98742,408651,223777,44374,2864,107747,459133,207,0,121014,15807,631923,54216,250219,15689,812,0
2017,Minnesota,1343766,5707508,878752,771628,1034326,820753,4812313,19717469,1368161,0,1698608,1097445,1650926,273458,68529,389553,46775,15021559,870416,632576,308127,1045769,4839980,1320214,204401,64299,492062,3303911,88374,58952,489375,638177,1613605,2281105,1996899,45446,14575,287841
2017,Florida,3301245,11955298,4369024,2491944,4555977,392845,11271111,42777405,3016814,0,4378631,2340346,3833909,573332,761250,2606759,51849,28079027,4024615,1273677,290160,3758313,11510604,5635463,803703,211931,2729192,10988094,213147,525391,4030212,2027292,6639085,9759915,8509422,314357,10357,0
2017,Kentucky,364434,4641224,882763,557645,883652,307160,2197511,12861843,485936,0,680534,462860,1317067,192018,57850,230538,205575,11354782,392748,531130,114946,591916,4128489,921550,109634,32105,190661,2048921,288281,32554,390354,197343,897004,2484078,762165,115836,50374,0
2017,California,6668138,64645906,17655707,9091097,14624717,5455277,16441059,133834566,5529640,5919211,10661012,8701314,17398471,1587263,1666288,3338971,944295,112014809,7114661,6790494,787320,9050713,52327123,23975652,4469564,517554,4653418,43593282,273113,1479848,8500946,15003450,11457922,29637723,18875370,309629,18608,0
2017,Texas,2721683,20525764,7596122,3178313,6326404,2850547,15192816,89472546,2665298,0,6561328,1998064,8999549,624669,27261,1508538,357466,38591617,1478761,2121896,903088,4076358,17317751,6228084,862508,34933,2057032,17252921,543971,598879,3396724,2551500,5332663,18498747,8149098,93000,276561,0
2017,South Carolina,584314,3702193,788252,391076,743215,180898,2277922,15065229,603230,0,2393210,464551,883722,162201,6376,388791,76104,7924042,272563,582866,230161,689684,3445191,1396410,136426,30361,203207,3505000,226002,372039,559885,97536,939443,6480767,1305492,63800,0,0
2017,United States Total,45453800,351922399,71515032,47682531,79360627,31069183,181111713,1015891954,48019981,6770915,76417870,52965862,106284399,12441612,4444896,25002925,8361700,676894517,32000566,35503426,14757340,57115470,305720601,103699518,14394997,2110128,26028822,232596498,6114794,6357079,50403849,78548802,130376751,192687466,113644846,3999297,702165,8213309
2017,Wyoming,151324,837909,232786,122192,198100,91691,663502,3064645,201819,0,89130,33241,54031,31851,26160,105821,176505,858542,189254,212984,132944,82779,569713,605873,37003,1011,101854,327622,0,0,95969,5706,633575,1205690,223152,39076,39,96624
2017,District of Columbia,262117,569290,276773,148175,197189,143942,454310,2906833,276338,0,0,988118,589071,93064,0,134136,0,3763527,83164,134341,217212,582484,425348,659432,107253,30860,0,4702459,0,0,281620,4425686,682245,254501,639302,46679,0,0
2017,Indiana,488753,2984613,699776,621152,1056387,298253,2558021,18028397,532671,0,1359879,861489,1707706,356290,20762,245762,6297,13952916,435962,816726,147345,1184081,2680063,942010,128952,10994,248741,2565180,293066,16438,846833,212459,2138269,5284029,1342060,83162,9023,0
2017,Oklahoma,533214,2777038,932336,358901,776718,309565,2585263,10474005,502027,0,1428447,516779,534780,100726,42747,242203,0,6774239,181505,392267,47265,360175,2467473,1135168,139186,9274,165959,2491843,30791,9539,619553,100269,674375,1303498,1007597,81420,15544,0
2017,New Hampshire,117518,811846,115371,161057,225981,55346,755418,4159980,555907,0,12319,214776,429664,56493,5834,126596,0,2413417,65275,185148,87243,162212,756500,145583,58589,13398,41091,161725,0,110,257394,34035,372729,61520,420331,24439,1097,546271
2017,Nevada,590819,2606225,1122231,496121,772971,310927,2032588,6676546,369158,0,101921,288411,825879,106868,16958,31512,0,3953863,304759,328197,137857,464735,2295298,438359,188671,9353,324449,1521395,0,0,551206,297243,704905,1090349,1271655,61682,114,0
2017,Pennsylvania,1080778,15227138,1449596,1995900,3735909,2062889,9786248,43189434,1848256,0,156614,2114285,4188448,201907,14318,898476,217274,34243736,796796,1617461,994335,2622914,12946975,5576470,392048,236976,656743,4911711,525821,14665,843421,2779680,3708586,4426248,3876566,102487,6075,1920735
2017,Oregon,740157,5715863,840272,792654,1305108,487250,2119540,13631379,941304,0,688989,710337,1174361,248076,32642,160656,270187,10494004,567399,711603,231369,922114,4958426,1777901,361720,17940,364946,2492310,679,153028,778185,962370,2007103,2697785,1375220,56442,7979,390399
2018,Vermont,66927,436509,83732,92284,143420,65654,640827,2834909,117574,0,155666,154592,141040,24966,50943,34280,0,1805787,110691,87993,23504,79180,370855,397702,37524,8362,41050,274766,0,0,74472,35369,161004,22769,205852,1734,1073,64164
2018,Rhode Island,82963,1561172,220654,171776,241184,147335,548502,3559276,196031,193646,7827,274981,543660,41642,8412,120428,1002,3198520,87545,268505,104742,177518,1219189,263521,30766,3521,50865,345456,0,2554,314456,116975,444655,56365,475981,40772,0,0
2018,New Mexico,343015,2476761,418761,346851,725365,148412,955709,6835895,369867,0,182797,126667,611632,42750,6908,231376,16107,6347017,309819,272184,125975,208311,2312242,491331,57146,7466,91280,865222,84083,0,322758,179582,932458,1383268,717209,10669,4503,0
2018,Maine,100843,1053917,122785,114269,236840,84394,976792,3685952,338303,0,14093,268007,280347,44518,8947,121704,0,3365732,152485,166492,88403,221370,969523,273256,49271,5201,54705,185802,50,4107,192275,48874,707526,188258,311589,62218,366,123777
2018,North Carolina,1180082,6395668,1508687,859912,2039812,185521,5746198,28073996,1365559,0,2373929,1560598,1856013,255295,14216,766929,0,15309212,659461,908174,514741,1023668,6210147,4097849,332406,46159,620013,4856118,147018,81714,1103388,826484,1270499,10872220,3272056,103147,9347,680427
2018,Kansas,390677,2058830,700127,338831,564188,161386,1715362,9968135,338553,0,822732,270993,771043,143525,9786,165567,1435,4445231,273562,353179,154362,435393,1896009,715006,94396,5336,120059,1595390,31468,0,363310,41063,1078186,3335781,850482,31485,10435,0
2018,Louisiana,766276,5043435,538985,494975,920804,152994,2235716,12201711,765067,29282,505202,577930,1311642,199268,64846,348999,58197,12241618,1084059,465903,118239,624969,4802962,784257,118129,14964,490647,1365612,90587,456832,709364,230838,1852480,2902548,1555273,111263,7217,0
2018,Ohio,1772777,17544805,2029793,1992750,2203933,905430,6037271,36540900,2159578,0,1079454,1985693,3165987,478920,215521,556477,438553,29145600,436443,1338788,462505,2743744,16200822,3241484,325644,50223,327901,4140861,38845,29974,2040566,992769,2979181,5246757,3821803,118942,31117,937686
2018,New Jersey,655281,13860867,778863,1504364,2041110,2014407,3994505,39423024,1451152,521753,140147,1399118,3313212,337734,529,883186,212181,18805686,525165,547513,474690,1523240,11112526,2247275,457417,73408,42955,3860659,26,39340,936565,2941623,10493702,2624584,3495443,200898,13648,0
2018,Nebraska,268772,1193015,372566,198023,528484,72638,1650688,7289078,291381,0,3635582,199273,317803,83367,2598,103770,550,2907880,306056,211684,61802,295888,1119827,322887,77498,13644,88954,4370940,317291,0,290251,45502,969109,783243,529024,44487,2686,0
2018,Mississippi,246383,2876024,327962,280408,517205,74853,1751825,8177055,480544,0,401434,268273,522147,28445,7609,189851,0,6264833,318182,259085,89945,275726,2801171,441289,100133,1329,86982,845827,96467,54034,286296,19964,640113,4030394,769490,35341,26953,296423
2018,Idaho,197841,1184651,145766,227949,428917,86773,1017178,3840068,330822,0,75310,167766,233164,67123,10977,191773,152699,2731715,332779,150969,163641,242418,945179,287426,71647,888,56674,248492,0,1892,196375,27416,375813,729374,456993,8162,0,134897
2018,Arizona,819983,4922782,1764734,1050508,1722728,237310,2674638,17355915,521851,0,3646086,513186,1208576,198719,6626,463149,0,15117530,524490,624941,206056,761298,4685472,855510,210093,10516,713812,6424831,37806,0,1153138,976204,1456590,708375,2398553,111827,8689,0
2018,Hawaii,315937,1585961,406752,324844,228042,169438,760819,3658214,280227,0,0,315227,335022,38121,438,285240,0,2983737,156749,154174,150925,431652,1416523,569558,71551,3896,678573,1184125,0,123165,256643,777373,1837682,552966,487077,6883,0,0
2018,Washington,1523658,7879401,1423649,1218499,1774778,1055124,4379205,26798855,852761,0,5354155,1639697,2993723,472335,81161,815523,2158122,12979557,1329606,608270,109034,1939747,4666155,3956770,532813,28536,689391,9899464,6445,435878,1187546,3115214,2553849,7265843,2245330,175531,14061,0
2018,Colorado,1787551,6221486,1841008,918850,1359858,415641,3396314,18696390,1229774,11375,1097896,1008476,2202724,322801,84489,139119,383824,9861493,576559,964876,375659,931342,5410646,743157,129398,55934,844897,4330959,173609,0,1025406,1218446,2467673,2744524,2049535,59478,2686,0
2018,Utah,586951,1767063,748128,415792,588254,153262,1972210,10555744,583482,0,1101595,382920,572291,120816,41027,194945,13654,4054324,308405,428156,395713,365829,1600147,828881,90368,2588,680563,2431329,5423,0,301106,576182,1195001,2494212,810722,11096,3785,286824
2018,Alabama,493043,3855655,1005793,418483,775193,157469,2841605,14660310,611563,0,1686185,542350,1024864,93610,20482,291221,0,6759024,249973,476403,104772,480246,3698186,883568,158850,15917,102374,3077682,312354,92201,534330,73351,1329781,6648880,1303635,96328,6757,340566
2018,Georgia,1183873,8141667,2372698,1471355,2134771,318888,4374691,29489842,1306436,33447,2453342,1127790,1564016,170154,78447,708566,0,12698558,592962,787487,518609,1222261,7789332,2335660,163104,9817,866324,6460617,786150,323906,1177644,848427,1995068,5424329,2772653,30598,11261,0
2018,Montana,105805,1110801,201369,190501,264164,110765,864154,3088644,244633,0,18,88447,194525,28203,61356,82087,132767,2268621,352431,168611,57293,164357,867269,398870,39109,7133,61701,240441,0,2861,104992,39053,258475,146184,345079,42928,2295,85974
2018,West Virginia,228776,1634477,263135,255533,363783,142434,1319761,5151687,343809,0,13830,157563,679133,52889,1042,84068,107542,4584727,230084,260406,116084,251160,1384501,279061,77974,7011,57390,352987,227,0,130437,75796,674995,374624,409341,20612,12967,76949
2018,Missouri,740428,5817356,868417,557745,957973,284123,2598661,15400686,666114,0,1363539,683561,1576205,256985,25016,159752,100665,9946511,379915,570095,180234,1256817,5432568,2391875,106998,21546,346448,2864593,124137,199,827658,508501,2264917,4105978,1866004,41464,910,0
2018,Illinois,3019939,21503328,2627613,1470074,2708608,1805810,7901913,38605466,1871610,24,985563,2100715,7941767,1144500,22289,520463,43162,23255623,678450,2153321,695682,1361337,19654332,2078930,238882,61422,1748454,7783047,23634,2,2610761,4146236,12213575,3407544,5693214,45692,14461,0
2018,Michigan,1151443,9919529,1686953,1331662,2494881,766417,4660963,32345460,1540119,0,1431116,1029859,3055517,389131,98734,536529,15689,17420090,466047,774652,195732,2483015,9137423,4336633,503242,48118,575318,3838333,0,11888,1075404,720264,3856581,5420878,2735818,176744,0,903029
2018,Maryland,1062136,6142870,1495790,986573,1890761,495386,3729849,21320702,982850,62601,73386,1568747,2144853,180329,32107,684059,88257,13182500,696232,706296,413713,1613992,5496626,1790961,282111,53112,321523,3586088,6891,136359,1230377,2010021,3856851,605003,2776640,47424,2464,263851
2018,Tennessee,619176,3597480,1218964,948816,1170253,212961,2571753,15004812,947833,0,6724295,829663,1536244,149540,49168,553281,0,11295749,419499,568495,458482,820295,3384519,1789336,147867,16138,484641,9982436,1789714,2113,770890,249463,1864514,4051207,2180641,59090,5844,0
2018,Wisconsin,778424,6284063,725223,688279,1513986,409954,4549156,19208498,502471,0,1301802,334200,1355279,314704,12164,392549,5463,12664183,643984,1151101,359234,1241159,5868646,1345652,215535,71829,324659,2410801,0,16364,692883,383777,1121433,2442240,1865706,86492,19508,0
2018,Delaware,79606,816331,96970,193720,340098,66699,763131,3960424,251554,0,306712,179926,281359,46148,4,93878,5234,2712144,82157,140537,83710,218985,744398,532632,67409,10718,7896,553703,0,55656,38294,150021,233270,80689,358715,16540,0,0
2018,Massachusetts,512651,9023553,1481490,1063102,1501681,1500798,3427420,23383271,1182214,0,1425073,2938740,3128508,316669,16526,382997,43000,23807565,263037,458990,1120258,1365477,7479755,1820469,306976,16105,622141,6876443,45370,112392,1363070,3924511,6970373,1612105,2327960,185244,6573,0
2018,Arkansas,255481,2158020,486199,226315,509244,126221,2006317,8678948,629099,0,467110,192749,543917,105510,43362,204635,14486,6823298,370589,226795,34509,302004,2017313,278238,94940,2758,131288,991791,3418,3771,326446,35064,365597,1371086,725178,90015,1850,0
2018,South Dakota,163323,628484,146701,99040,185429,28151,911368,2534171,181678,0,167370,103638,207182,30470,30640,55694,1089,1226350,191186,87230,68457,107069,599244,124054,38359,4018,67108,345162,9677,0,63748,21414,340481,136536,219909,11153,1430,13012
2018,Virginia,1138896,6412595,1300777,1029946,2706513,325686,5596848,27147019,1604477,0,406138,1005761,2322885,367077,10368,597921,2671,12636804,311530,704177,840813,1537410,6084238,2417326,305689,91128,751991,3385693,194799,614709,1450791,1483980,2406039,5826208,2553764,78147,30499,653778
2018,Connecticut,264865,5839629,383063,630662,616281,685062,2112315,13510317,577515,0,353749,751171,2005733,176167,4640,272639,26164,3889706,199437,661506,141936,675066,5128403,1028280,103692,59118,29729,1437101,19023,1840,596717,681266,3315271,1447957,1225671,20868,25598,0
2018,Iowa,362580,2706740,598592,377332,446601,381894,2854611,11049993,411114,0,470721,242885,584232,143221,58740,287926,0,6223305,591493,245399,120544,634336,2324846,423936,105488,26353,128756,1251924,61646,0,280186,120966,1252879,4158319,837998,51413,1665,222840
2018,New York,3068636,37360144,2979298,4301887,6224562,2212927,14916768,88185432,3573990,0,6617885,7055477,14272391,1076578,43939,3199482,1638595,76217805,544472,1343924,1465769,3756124,33508622,7239784,769963,93992,2737050,32958249,7413,297994,4033026,23353652,23741478,18019454,10702712,206733,6469,0
2018,Alaska,127681,1441427,135291,307334,443122,110607,1576388,3179142,411071,0,398391,264366,304328,43845,263494,119627,3260,2682120,546156,366952,152037,137153,1327560,295334,50686,11962,403433,650204,62099,128106,227235,54424,1377882,467788,444859,53215,0,4827
2018,North Dakota,258483,667124,309197,103390,174106,104931,1423180,2907797,151042,0,20689,90807,248816,20761,282293,73681,123839,1546975,360637,88546,73355,78601,438354,191067,42177,2753,75829,346670,638,0,60969,16146,572843,49414,234245,15278,652,0
2018,Minnesota,1358400,5906546,939361,767586,1134285,808664,5019315,20068635,1409283,0,1778650,1337260,1675697,236631,14899,441672,37852,17035204,849431,431086,200841,1229886,5060030,1468180,145714,72865,521143,3548652,99604,57416,515291,731037,2412157,2040417,2159896,42130,31239,311497
2018,Florida,3550863,13029297,4971708,2546640,4842769,377624,11169297,44793383,3412823,0,5021414,2412300,3672536,569576,3420236,2603702,44479,28957960,4110248,1311676,302262,3928341,12607194,5792478,830735,202787,2988948,12222445,190518,523587,4089285,2038804,7202349,10247552,8870403,305179,11857,0
2018,Kentucky,405415,4726900,892343,552544,900191,293450,2140003,12922263,497038,0,687327,427654,1337841,123619,56518,231717,190883,11823622,427335,514423,110715,684593,4242567,799508,128404,66218,197612,2081830,307997,92683,417177,194162,901641,2605684,773054,114423,53330,0
2018,California,6296071,67992968,18871293,8861723,15538360,5232224,18076883,140270623,5544320,6353278,10034547,8543797,18321931,1767857,1999414,3417585,1027717,122547624,6789818,7244849,688372,10974919,55379749,26205010,4542033,505392,5235669,44366056,203005,1333782,9113197,15257210,14065005,30422716,20356461,299604,19058,0
2018,Texas,2776093,20957864,7928735,3429696,6161625,2325678,21927912,91697858,2767504,0,6356040,2659093,9713450,708129,36962,1600809,363787,39851174,1651107,2302380,982936,4284931,18268399,6403281,901140,30996,1993207,17773068,561588,603537,3589236,2926705,6245782,19777292,8536062,91145,784964,0
2018,South Carolina,623893,4253702,799241,400049,782845,170942,2326026,15521625,615157,0,2389264,512912,850058,175956,7050,437171,73266,8043294,250686,592293,231445,726900,4009494,1446180,142422,31224,151086,3525862,250639,401950,638446,86718,909439,6690684,1322637,98397,0,0
2018,United States Total,45941390,362317795,73962955,48634696,81524313,28970572,194537584,1048329000,49330140,7205406,77826446,53966040,110992032,12936494,7607318,25997070,8141272,706594810,32474416,36640247,15657742,60642609,318000545,106109709,14751138,2203156,28623705,239388754,6964192,6314398,51006012,80635161,144602904,200953089,118559271,3938207,1228709,8396250
2018,Wyoming,144986,837294,208150,123820,205842,54335,665504,2751426,209675,0,84537,35980,50523,31338,39021,98924,174469,871374,199461,196573,178481,89806,608490,590677,36801,820,162314,298268,0,0,85365,5581,592793,1240447,219332,36823,121,102029
2018,District of Columbia,333052,559698,331486,162027,252810,131764,601126,3041661,310984,0,0,1024368,617961,128721,0,136337,0,3759609,86889,189993,226935,611516,427934,739427,121079,35421,0,4076547,0,0,317468,3745061,597100,357699,627829,44331,0,0
2018,Indiana,554396,3012367,775189,658288,1146063,257129,2734105,18549527,550709,0,1384397,838181,1746360,412592,16964,302905,6227,13955843,459916,936450,210437,1264332,2749011,976582,135537,18258,211610,2694608,327929,20141,802877,207093,2282645,5630672,1512012,79292,8230,0
2018,Oklahoma,529949,2804000,903757,350707,767349,230313,2566872,10492568,476671,0,1806948,507660,529961,116633,56156,256776,0,6790086,180589,385091,46127,382358,2573687,1094002,146418,12078,133604,2842465,45232,7548,564649,86529,694434,1303810,1026589,75543,15785,0
